"publisher_name","referer_domain","total_requests","total_bytes","hit_count","date"
"happenings","https://www.happenings.com.ng","65","993403","1","2022-03-27"
"magazine-watertoday","https://magazine.watertoday.org","735","11873916","658","2022-03-27"
"gomantaktimes","https://www.gomantaktimes.com","9998","102296584","9865","2022-03-27"
"dailynewsnepal","https://www.dailynewsnepal.com","181","1529059","154","2022-03-27"
"theceo","https://www.theceo.in","29599","437036092","29163","2022-03-27"
"thecue","https://www.thecue.in","50329","1357849230","49734","2022-03-27"
"barandbench-hindi","https://hindi.barandbench.com","6584","84640532","6537","2022-03-27"
"theamj","https://www.theamj.org","249","3900204","209","2022-03-27"
"ftcftcftc","https://www.ftcftcftc.com","2597","44973696","2352","2022-03-27"
"raftaar","https://news.raftaar.in","75584","553466575","75427","2022-03-27"
"yoyocial","https://www.yoyocial.news","16582","105162902","16472","2022-03-27"
"greatkarunadu","https://www.greatkarunadu.com","267","2492718","225","2022-03-27"
"whiteswanfoundation","https://www.whiteswanfoundation.org","35906","894576615","35219","2022-03-27"
"tendernama","https://www.tendernama.com","2826","65077045","2728","2022-03-27"
"barandbench","https://www.barandbench.com","434589","11472964558","433014","2022-03-27"
"hindustanreads","https://www.hindustanreads.com","9636","174022043","9612","2022-03-27"
"raftaar","https://health.raftaar.in","2505","45806176","2434","2022-03-27"
"kamadenu","https://kamadenu.hindutamil.in","188126","4734811041","187492","2022-03-27"
"whiteswanfoundation-malayalam","https://malayalam.whiteswanfoundation.org","274","3101880","224","2022-03-27"
"sathyadeepam","https://www.sathyadeepam.org","11886","229448302","11684","2022-03-27"
"iglobalnews","https://www.iglobalnews.com","5796","84218008","5648","2022-03-27"
"matternews","https://www.matternews.org","3218","35153512","3070","2022-03-27"
"bhoomitoday","https://www.bhoomitoday.com","10","49426","8","2022-03-27"
"ficl","https://www.ficl.org.in","816","8018214","730","2022-03-27"
"whiteswanfoundation-kannada","https://kannada.whiteswanfoundation.org","625","11903164","559","2022-03-27"
"barandbench-kannada","https://kannada.barandbench.com","9750","218427441","9712","2022-03-27"
"evoindia","https://www.evoindia.com","55148","908167873","54687","2022-03-27"
"raftaar","https://travel.raftaar.in","2387","24052917","2357","2022-03-27"
"mimorelia","https://mimorelia.com","467216","17815801242","466678","2022-03-28"
"raftaar","https://health.raftaar.in","2479","40668793","2430","2022-03-28"
"whiteswanfoundation","https://www.whiteswanfoundation.org","42618","1114350287","41916","2022-03-28"
"dharmadispatch","https://www.dharmadispatch.in","15503","385481897","15095","2022-03-28"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","587","8218285","523","2022-03-28"
"ajel","https://ajel.sa","1048478","32593119459","1047550","2022-03-28"
"raftaar","https://news.raftaar.in","75035","519519347","74829","2022-03-28"
"fastbikesindia","https://www.fastbikesindia.com","8050","112168132","7801","2022-03-28"
"wuzupnigeria","https://wuzupnigeria.ng","26368","439863091","26079","2022-03-28"
"theceo","https://www.theceo.in","23145","541827910","22671","2022-03-28"
"hindustanreads","https://www.hindustanreads.com","16934","106656835","16815","2022-03-28"
"ejan","https://www.ejan.co","1148666","42171222940","1146755","2022-03-28"
"foodtechbiz","https://www.foodtechbiz.com","13378","247433104","13025","2022-03-28"
"barandbench-kannada","https://kannada.barandbench.com","10611","300326216","10535","2022-03-28"
"whiteswanfoundation-bengali","https://bengali.whiteswanfoundation.org","656","11543119","575","2022-03-28"
"thenewsagency","https://www.thenewsagency.in","13091","304991845","12834","2022-03-28"
"pratidintime","https://www.pratidintime.com","78285","1341850964","77986","2022-03-28"
"barandbench-hindi","https://hindi.barandbench.com","11278","275742378","11153","2022-03-28"
"theamj","https://www.theamj.org","262","4729210","221","2022-03-28"
"ftcftcftc","https://www.ftcftcftc.com","2549","53855897","2300","2022-03-28"
"raftaar","https://women.raftaar.in","25418","504695735","25310","2022-03-28"
"raftaar","https://travel.raftaar.in","2320","23887568","2298","2022-03-28"
"crimetak","https://www.crimetak.in","531585","19588871808","530123","2022-03-28"
"sinceindependence-hindi","https://hindi.sinceindependence.com","21220","276728389","21082","2022-03-28"
"dailynewsnepal","https://www.dailynewsnepal.com","668","20861215","596","2022-03-28"
"deshdoot","https://www.deshdoot.com","163504","4104135346","162946","2022-03-28"
"raftaar","https://dharm.raftaar.in","43927","1494154474","43482","2022-03-28"
"pratidhvani","https://www.pratidhvani.com","2","118297","0","2022-03-28"
"tv5kannada","https://tv5kannada.com","542","78678281","522","2022-03-28"
"newslaundry","https://www.newslaundry.com","24","198842","4","2022-03-28"
"mumbaitak","https://www.mumbaitak.in","132713","4419536481","132382","2022-03-28"
"whiteswanfoundation-hindi","https://hindi.whiteswanfoundation.org","485","6497833","421","2022-03-28"
"barandbench","https://www.barandbench.com","548097","15526602334","545264","2022-03-28"
"ficl","https://www.ficl.org.in","1332","17527772","1234","2022-03-28"
"happenings","https://www.happenings.com.ng","72","1173336","25","2022-03-28"
"raftaar","https://astrology.raftaar.in","29605","810108881","29209","2022-03-28"
"magazine-watertoday","https://magazine.watertoday.org","908","15270414","791","2022-03-28"
"saamtv","https://www.saamtv.com","332714","10001599945","332248","2022-03-28"
"thecue","https://www.thecue.in","68524","2052118728","68001","2022-03-28"
"punjabtoday","https://www.punjabtoday.com","1445","23528592","1395","2022-03-28"
"transportandlogisticsme","https://www.transportandlogisticsme.com","12217","156968569","11960","2022-03-28"
"iglobalnews","https://www.iglobalnews.com","16272","325852892","15960","2022-03-28"
"sinceindependence","https://www.sinceindependence.com","47535","404773169","47145","2022-03-28"
"pratinidhimanthan","https://www.pratinidhimanthan.com","2344","21530026","2253","2022-03-28"
"newssensetn","https://www.newssensetn.com","4622","174410758","4541","2022-03-28"
"tendernama","https://www.tendernama.com","4828","117684847","4763","2022-03-28"
"sabq","https://sabq.org","3977420","142492177180","3976126","2022-03-28"
"presscenter","https://www.presscenter.mn","41923","1284439221","41553","2022-03-28"
"indiaglobalbusiness","https://www.indiaglobalbusiness.com","7749","118160722","7482","2022-03-28"
"kamadenu","https://kamadenu.hindutamil.in","223808","5727922077","223434","2022-03-28"
"greatkarunadu","https://www.greatkarunadu.com","382","2480223","356","2022-03-28"
"startupcityindia","https://www.startupcityindia.com","4391","85456697","4222","2022-03-28"
"sarkarnama","https://www.sarkarnama.in","309624","11352095584","309326","2022-03-28"
"evoindia","https://www.evoindia.com","60954","1328528759","60435","2022-03-28"
"forbesga","https://www.forbesga.com","1079","27899243","877","2022-03-28"
"dainikgomantak","https://www.dainikgomantak.com","95232","2427015201","95039","2022-03-28"
"gomantaktimes","https://www.gomantaktimes.com","13031","213493779","12771","2022-03-28"
"xchange","https://www.xchange.co.bw","2856","22879590","2767","2022-03-28"
"bettorsinsider","https://www.bettorsinsider.com","15751","222733891","15436","2022-03-28"
"peoplesreporter","https://www.peoplesreporter.in","13980","321961162","13842","2022-03-28"
"uptak","https://www.uptak.in","561707","22176577451","561221","2022-03-28"
"whiteswanfoundation-kannada","https://kannada.whiteswanfoundation.org","320","3410178","290","2022-03-28"
"rajexpress","https://www.rajexpress.co","55140","571234099","54914","2022-03-28"
"matternews","https://www.matternews.org","3510","42320059","3402","2022-03-28"
"sathyadeepam","https://www.sathyadeepam.org","11882","248062633","11682","2022-03-28"
"steelguru","https://www.steelguru.com","43210","640828787","42611","2022-03-28"
"thebridgechronicle","https://www.thebridgechronicle.com","58366","1046616219","57912","2022-03-28"
"yoyocial","https://www.yoyocial.news","16322","89174527","16259","2022-03-28"
"whiteswanfoundation-malayalam","https://malayalam.whiteswanfoundation.org","121","1176028","108","2022-03-28"
"greaterkashmir","https://www.greaterkashmir.com","526962","15949545612","525909","2022-03-28"
"eastmojo","https://www.eastmojo.com","40","260019","9","2022-03-28"
"upfrontstories","https://www.upfrontstories.com","17","710324","15","2022-03-28"
"bhoomitoday","https://www.bhoomitoday.com","5","24572","2","2022-03-28"
"netindian","https://www.netindian.in","40444","384532672","40226","2022-03-28"
"wuzupnigeria","https://wuzupnigeria.ng","28316","493263947","28058","2022-03-29"
"forbesga","https://www.forbesga.com","594","12181823","550","2022-03-29"
"fastbikesindia","https://www.fastbikesindia.com","7194","85526111","6972","2022-03-29"
"crimetak","https://www.crimetak.in","364485","14309487625","363713","2022-03-29"
"whiteswanfoundation-bengali","https://bengali.whiteswanfoundation.org","643","10363685","597","2022-03-29"
"mimorelia","https://mimorelia.com","574546","26524608849","574075","2022-03-29"
"sathyadeepam","https://www.sathyadeepam.org","14097","337527939","13859","2022-03-29"
"saamtv","https://www.saamtv.com","292671","8474228368","292149","2022-03-29"
"pratinidhimanthan","https://www.pratinidhimanthan.com","3239","15108758","3174","2022-03-29"
"iglobalnews","https://www.iglobalnews.com","20949","513140582","20725","2022-03-29"
"deshdoot","https://www.deshdoot.com","150136","3733829442","149586","2022-03-29"
"greaterkashmir","https://www.greaterkashmir.com","509028","15017196102","507905","2022-03-29"
"pratidintime","https://www.pratidintime.com","71115","1082527328","70850","2022-03-29"
"ftcftcftc","https://www.ftcftcftc.com","2615","53507088","2360","2022-03-29"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","472","5818374","410","2022-03-29"
"ajel","https://ajel.sa","1031019","31241897172","1029992","2022-03-29"
"raftaar","https://dharm.raftaar.in","37340","1247372052","36876","2022-03-29"
"tv5kannada","https://tv5kannada.com","1467","212041971","1429","2022-03-29"
"thelede","https://www.thelede.in","5","24511","5","2022-03-29"
"dailynewsnepal","https://www.dailynewsnepal.com","150","4056053","130","2022-03-29"
"uptak","https://www.uptak.in","443158","17650312673","442903","2022-03-29"
"newssensetn","https://www.newssensetn.com","7875","311625338","7671","2022-03-29"
"happenings","https://www.happenings.com.ng","10","206392","0","2022-03-29"
"sabq","https://sabq.org","4218154","152682345199","4216862","2022-03-29"
"sinceindependence","https://www.sinceindependence.com","38091","356778402","37796","2022-03-29"
"raftaar","https://travel.raftaar.in","2401","27389085","2385","2022-03-29"
"whiteswanfoundation-kannada","https://kannada.whiteswanfoundation.org","490","11583366","434","2022-03-29"
"eastmojo","https://www.eastmojo.com","61","392305","18","2022-03-29"
"thenewsagency","https://www.thenewsagency.in","14348","379425027","14141","2022-03-29"
"gomantaktimes","https://www.gomantaktimes.com","9088","131952954","8965","2022-03-29"
"whiteswanfoundation","https://www.whiteswanfoundation.org","42829","1110672501","42193","2022-03-29"
"startupcityindia","https://www.startupcityindia.com","4202","100918303","3986","2022-03-29"
"hindustanreads","https://www.hindustanreads.com","21124","135281389","21029","2022-03-29"
"ficl","https://www.ficl.org.in","1049","15825165","977","2022-03-29"
"foodtechbiz","https://www.foodtechbiz.com","10354","180778645","10147","2022-03-29"
"bettorsinsider","https://www.bettorsinsider.com","16106","234269142","15817","2022-03-29"
"thebridgechronicle","https://www.thebridgechronicle.com","61958","1107998516","61517","2022-03-29"
"kamadenu","https://kamadenu.hindutamil.in","136244","3565379590","135938","2022-03-29"
"rajexpress","https://www.rajexpress.co","42120","571277139","41940","2022-03-29"
"magazine-watertoday","https://magazine.watertoday.org","953","18395616","813","2022-03-29"
"netindian","https://www.netindian.in","39516","394798539","39266","2022-03-29"
"sinceindependence-hindi","https://hindi.sinceindependence.com","31587","654090488","31454","2022-03-29"
"ejan","https://www.ejan.co","1015225","38024153864","1013951","2022-03-29"
"indiaglobalbusiness","https://www.indiaglobalbusiness.com","8811","123186893","8568","2022-03-29"
"matternews","https://www.matternews.org","3432","45840598","3308","2022-03-29"
"presscenter","https://www.presscenter.mn","43208","1350004525","42892","2022-03-29"
"greatkarunadu","https://www.greatkarunadu.com","244","2126364","215","2022-03-29"
"barandbench","https://www.barandbench.com","562271","15790433982","559578","2022-03-29"
"evoindia","https://www.evoindia.com","56839","1164497704","56426","2022-03-29"
"sarkarnama","https://www.sarkarnama.in","284577","10346550662","284300","2022-03-29"
"dharmadispatch","https://www.dharmadispatch.in","11960","284605796","11631","2022-03-29"
"raftaar","https://women.raftaar.in","25685","495745213","25587","2022-03-29"
"whiteswanfoundation-hindi","https://hindi.whiteswanfoundation.org","766","12093851","706","2022-03-29"
"mumbaitak","https://www.mumbaitak.in","284289","9378016695","283749","2022-03-29"
"xchange","https://www.xchange.co.bw","2105","11530753","2046","2022-03-29"
"barandbench-hindi","https://hindi.barandbench.com","9304","243991535","9224","2022-03-29"
"barandbench-kannada","https://kannada.barandbench.com","61719","1930822171","61084","2022-03-29"
"raftaar","https://health.raftaar.in","2324","39256873","2297","2022-03-29"
"raftaar","https://news.raftaar.in","76803","601332428","76537","2022-03-29"
"whiteswanfoundation-malayalam","https://malayalam.whiteswanfoundation.org","208","2785748","178","2022-03-29"
"newslaundry","https://www.newslaundry.com","72","734872","13","2022-03-29"
"punjabtoday","https://www.punjabtoday.com","7955","210648633","7770","2022-03-29"
"yoyocial","https://www.yoyocial.news","15026","80985938","14942","2022-03-29"
"bhoomitoday","https://www.bhoomitoday.com","5","24777","0","2022-03-29"
"peoplesreporter","https://www.peoplesreporter.in","16182","441801537","16025","2022-03-29"
"steelguru","https://www.steelguru.com","49342","725359249","48846","2022-03-29"
"thecue","https://www.thecue.in","55327","1545488260","54759","2022-03-29"
